,title,doi,year,exists_in_openalex
6659,"FDI, Poverty, and the Politics of Potable Water Access",10.1111/ecpo.12112,2018,True
6660,"A framework for linking hemispheric, full annual cycle prioritizations to local conservation actions for migratory birds",10.1101/2023.04.03.534556,2023,True
6661,"Mentee Perceptions of Public School Superintendent Mentorship in a Rural, Midwest State",10.4148/1936-0487.1108,2021,True
6662,"A framework for linking hemispheric, full annual cycle prioritizations to local conservation actions for migratory birds",10.1111/csp2.12975,2023,True
6663,Gendered hiring and attrition on the path to parity for academic faculty,10.1101/2023.10.13.562268,2023,True
6664,"Young Firms, Old Capital",10.3386/w29189,2021,True
6665,Quantitative Urban Models: From Theory to Data,10.1257/jep.37.2.75,2023,True
6666,The Avian Ethics of Facades: Considering Wildlife Constituencies in Architectural Design,10.35483/acsa.am.106.35,2018,True
6667,Using Demographic Survey Results to Target Master Gardener Volunteer Recruitment,10.34068/joe.55.03.04,2017,True
6668,"Statewide Ambulance Coverage of a Mixed Region of Urban, Rural and Frontier under Travel Time Catchment Areas",10.3390/ijerph18052638,2021,True
6669,Temporal and Spatial Changes of Agriculture Green Development in Beijing Ecological Conservation Developing Areas from 2006 to 2016,10.20944/preprints202310.1243.v1,2023,True
6670,Analysis of Agricultural Policies in Belize,10.18235/0012656,2017,True
6671,Book review,10.13169/groudevepanacrit.3.1.0068,2018,True
6672,"Seroprevalence and molecular detection of Anaplasma marginale infected beef herds in Georgia, USA",10.21423/bovine-vol56no2p70-78,2022,True
6673,PCV46 STROKE AND THROMBOTIC EVENT ASSOCIATED WITH CONCOMITANT DIRECT ORAL ANTICOAGULANTS AND ANTIEPILEPTIC DRUGS IN THE FDA ADVERSE EVENT REPORTING SYSTEM,10.1016/j.jval.2020.04.150,2020,True
6674,Rebuilding Lives and Communities Postdisaster: A Case Study on Migrant Workers and Diversity in the USA,10.1080/0312407x.2018.1487460,2018,True
6675,Droughts and water trading in the western United States: recent economic evidence,10.1080/07900627.2017.1411252,2018,True
6676,Going the Distance: Field Approaches to Researching the Rural – A Research Note,10.18061/ijrc.v7i3.8942,2023,True
6677,Methodological Challenges in Urban Food Systems Research: Case Study of Local Food Institutions in South Africa,10.3390/urbansci2020048,2018,True
6678,Perverse Incentives and Safe Harbors in the Endangered Species Act: Evidence From Timber Harvests Near Woodpeckers,10.1016/j.ecolecon.2018.11.008,2019,True
6679,A Chronicle of the Application of Differential Privacy to the 2020 Census,10.1162/99608f92.ff891fe5,2022,True
6680,Estimating the Health and Economic Impacts of Changes in Local Air Quality,10.2105/ajph.2017.304252,2018,True
6681,A Spatial and Temporal Analysis of the Socioeconomic Factors Associated with Breast Cancer in Illinois Using Geographically Weighted Generalized Linear Regression,10.1007/s41651-017-0011-5,2018,True
6682,Thinking Inside the Box: A Blueprint for Green New Deal Industrial Mobilization and Strategy for Human Capital Repurposing,10.4236/jhrss.2019.73024,2019,True
6683,An anatomy of entrepreneurial pursuits in relation to poverty,10.1080/08985626.2019.1640475,2019,True
6684,Resident Perceptions of Mosquito Problems Are More Influenced by Landscape Factors than Mosquito Abundance,10.3390/su132011533,2021,True
6685,An Evaluation On The Use Of Ultra Low Flow Toilets In Four Developing Counties As A Means To Contribute To Water Resource Sustainability,10.18260/1-2--11808,2020,True
6686,Does Effectiveness of Weight Management Programs Depend on the Food Environment?,10.1111/1475-6773.13043,2018,True
6687,Mapping Land Cover Types for Highland Andean Ecosystems in Peru Using Google Earth Engine,10.3390/rs14071562,2022,True
6688,A Graduate Certificate In Efficient Energy Technology,10.18260/1-2--16417,2020,True
6689,Experimentation in the Design of Public Policies: The Uruguayan Soils Conservation Plans,10.16993/iberoamericana.459,2020,True
6690,Maternal arsenic exposure and nonsyndromic orofacial clefts,10.1002/bdr2.1386,2018,True
6691,Federal Land Acquisition under the Land and Water Conservation Fund,10.5325/naturesopolirese.10.1.0022,2020,True
6692,Congressional Inaction for the Poor,10.1017/9781108562386.003,2018,True
6693,Aggregate Effects from Public Works: Evidence from India,10.3386/w27395,2020,True
6694,The Rise of a Leader and a Region,10.1017/9781139022439.004,2017,True
6695,Colonial Intervention and Hill Ecology: Explaining the Historical Ecology of…,10.51818/sjhss.09.2018.83-92,2018,True
6696,Learning About Solar Power in South Sudan: An International Collaboration,10.18260/1-2--37424,2024,True
6697,Collocating pipelines to minimize fragmentation: evaluating ecological costs of a shale gas mitigation practice,10.1002/jwmg.22468,2023,True
6698,A history of land tenure in the Ixil region,10.32727/26.2022.9,2021,True
6699,“Only the Rivers Do Not Come Back”: Conservation Displacement and Rural Responses in Costa Rica,10.1017/lar.2023.2,2023,True
6700,"Understanding the Role of Social, Technology, and Physical Infrastructures in Smart Communities: The Case of Rural Areas in the US",10.24251/hicss.2020.284,2020,True
6701,Replications in agricultural economics,10.1002/aepp.13386,2023,True
6702,Political Ecologies of Dynamic Wetlands: Hydrosocial Waterscapes in the Okavango Delta,10.1080/00330124.2018.1455524,2018,True
6703,Porcine Deltacoronavirus Occurrence in the United States Breeding Herds since Its Emergence in 2014,10.3390/v16030445,2024,True
6704,Medical Care Avoidance Among Older Adults,10.1177/0733464817747415,2017,True
6705,Cosmopolitan county: migrant farm workers' impact on the agricultural community of Leamington,10.32920/ryerson.14663859.v1,2021,True
6706,Novel Models to Identify Census Tracts for Hepatitis C Screening Interventions,10.3122/jabfm.2020.03.190305,2020,True
6707,Validation of a Diet Quality Screening Tool for Use in the Oldest Old,10.1080/21551197.2019.1601604,2019,True
6708,Associated Factors of Healthy Lifestyle in the Bahamas,10.18235/0009376,2018,True
6709,Food Policy: A Case of Punctuated Equilibrium,10.1007/978-3-031-50747-2_5,2024,True
6710,Environmental Discourse Exhibits Consistency and Variation across Spatial Scales on Twitter,10.1093/biosci/biac051,2022,True
6711,A Community EcoHealth Index from EnviroAtlas Ecosystem Services Metrics,10.3390/ijerph16152760,2019,True
6712,Leading Climate Action Planning: A Case Study of Local Community Practices,10.36837/chapman.000271,2021,True
6713,Demand for new cities: Property value capitalization of municipal incorporation,10.1016/j.regsciurbeco.2017.09.002,2017,True
6714,Implementing the Common Core state standards for English language learners : understanding how high school content teachers experience the instructional shifts,10.17760/d20269043,2017,True
6715,Time for a Significant Reimagining of Government in Wyoming?,10.5070/p2cjpp14157319,2022,True
6716,Representing the Disadvantaged,10.1017/9781108974172,2021,True
6717,"Physical, Social, and Biological Attributes for Improved Understanding and Prediction of Wildfires: FPA FOD- 2 Attributes Dataset",10.22541/essoar.169774550.06744529/v1,2023,True
6718,Prevalence and Predictors of Food Insecurity Among Stroke Survivors in the United States,10.1161/strokeaha.122.038574,2022,True
6719,Physical activity levels among rural adolescents with a history of ankle sprain and chronic ankle instability,10.1371/journal.pone.0216243,2019,True
6720,Getting to the Emergency Department in Time: Interviews With Patients and Their Caregivers on the Challenges to Emergency Care Utilization in Rural Uganda - a Grounded Theory Approach,10.1101/2021.09.30.21264131,2021,True
6721,Wetlands and open space: The impact of environmental regulations on land use patterns,10.1016/j.jenvman.2018.07.088,2018,True
6722,Converting larch plantations to mixed stands: Effects of canopy treatment on the survival and growth of planted seedlings with contrasting shade tolerance,10.1016/j.foreco.2017.10.058,2018,True
6723,Stratified Split Sampling of Electronic Health Records: Turning Early Science into Replicable Research,10.21203/rs.3.rs-2176798/v1,2022,True
6724,University And Personal Factors That Hinder Or Assist Women In Completing A Degree In Engineering,10.18260/1-2--4542,2020,True
6725,Immigration Policy Today,10.17848/9780880996570.ch1,2018,True
6726,Dietetics Program Directors in the United States Support Teaching Vegetarian and Vegan Nutrition and Half Connect Vegetarian and Vegan Diets to Environmental Impact,10.3389/fnut.2019.00123,2019,True
6727,Evaluating Yield Gap and Yield Improvement Potential in the Dairy Sector of Pakistan,10.30541/v61i4pp.603-620,2023,True
6728,"Moral Guilt, Dirty Hands Dilemmas, and the Dark Ghetto",10.32473/ufjur.25.133123,2023,True
6729,Concentrations and Exports of Fecal Indicator Bacteria in Watersheds with Varying Densities of Onsite Wastewater Systems,10.1007/s11270-018-3929-4,2018,True
6730,Sustainability backfire: The unintended consequences of failing to engage neighborhood residents in policymaking,10.1080/07352166.2019.1607746,2019,True
6731,Creating Accessory Dwelling Units (ADUs) During the California Housing Shortage,10.31979/etd.zpsc-ys28,2020,True
6732,Effects of Woody Biomass Harvests on a Population of Plethodontid Salamanders in Southeast Indiana,10.1674/0003-0031-178.1.132,2017,True
6733,"The case of the missing negative externality? Housing market effects of fracking in the Niobrara shale play, Colorado",10.1080/21606544.2017.1398683,2017,True
6734,Limited gene flow and pronounced population genetic structure of Eastern Massasauga (Sistrurus catenatus) in a Midwestern prairie remnant,10.1371/journal.pone.0265666,2022,True
6735,"“When people see me, they know me; they trust what I say”: characterizing the role of trusted sources for smoke risk communication in the Okanogan River Airshed Emphasis Area",10.1186/s12889-022-14816-z,2022,True
6736,Making the global turn matter: strategies and pathways,10.1017/s096392682400021x,2024,True
6737,Methadone prescribing by addiction specialists likely to leave communities without available methadone treatment,10.1093/haschl/qxad061,2023,True
6738,"Neighborhood racial composition, income, and distance to grocery retailers in Seattle",10.1017/age.2021.23,2021,True
6739,Measuring Racial Bias in Employment Services in Colombia,10.18235/0012870,2024,True
6740,The origins of modern Chinese education,10.4337/9781783470662.00010,2017,True
6741,Tertiarization Like China,10.1146/annurev-economics-071122-030026,2023,True
6742,Do Airports Boost Economic Development by Attracting Talent? An Empirical Investigation at the Subcounty Level,10.1111/ssqu.12393,2017,True
6743,Our Changing Planet,10.1017/9781108698054.001,2021,True
6744,The Protestant Ethic Reexamined: Calvinism and Industrialization,10.1177/0010414019830721,2019,True
6745,"Capital, Income Growth, in American Economic History",10.1093/oxfordhb/9780190882617.013.7,2018,True
6746,"Measuring Optical Water Quality Parameters Using an Unmanned Aerial Vehicle (UAV) - Based Multispectral Sensor, Lake Bloomington and Evergreen Lake",10.30707/etd2022.20220705065051850022.999988,2022,True
6747,Historical Origins and Conceptual Foundations of Social Ecology,10.1016/b978-0-12-803113-1.00002-8,2018,True
6748,Fresh Water Use in Florida: Trends and Drivers,10.3390/w14223726,2022,True
6749,Cancer in an Historic Washington DC African American Population and Its Geospatial Distribution,10.3389/fonc.2018.00383,2018,True
6750,Criminal background check laws and labor market inequality in the United States,10.1111/1745-9133.12662,2024,True
6751,Climate Change - Recent Observations [Working Title],10.5772/intechopen.100703,2022,True
6752,Informal Sector,10.1002/9781118924396.wbiea1607,2018,True
6753,The impact of hospital closures on geographical access: Evidence from four southeastern states of the United States,10.1016/j.orp.2017.03.003,2017,True
6754,Keeping in Motion or Staying Put: Internal Migration in the United States and China,10.3390/soc13070162,2023,True
6755,Flood Risk Assessment and Quantification at the Community and Property Level in the State of Iowa,10.31223/x5tc92,2021,True
6756,Caring labor and the affective economy in the making of the Caribbean,10.1111/aman.13908,2023,True
6757,"Assessment of risk factors for Neonatal Abstinence Syndrome (NAS) using a Standardized Surveillance Case Definition in Clark County, NV",10.26911/thejmch.2024.09.01.07,2024,True
6758,Implementation and early effects of medicaid policy interventions to promote racial equity in pregnancy and early childhood outcomes in Pennsylvania: protocol for a mixed methods study,10.1186/s12913-024-10982-5,2024,True
6759,Considerations on the field theory of community expectancy and college attendance: The urban neighborhood,10.22271/23957476.2024.v10.i1d.1580,2024,True
6760,Expanding opportunities for chronic disease prevention for Hispanics: the Better Together REACH program in Pennsylvania,10.3389/fpubh.2023.1134044,2023,True
6761,The Road to the Presidency: A Case Study of HBCU Organizational Culture and Its Impact on the Career Progression of Women of Color,10.31390/gradschool_dissertations.5284,2020,True
6762,Federalizing Tax Justice,10.18060/25117,2021,True
6763,"Association of Temporary Environmental Protection Agency Regulation Suspension With Industrial Economic Viability and Local Air Quality in California, United States",10.21203/rs.3.rs-153904/v1,2021,True
