,year,name
16372,2023,Bocconi University
16376,2018,University of Louisville Hospital
16382,2020,Whittier College
16383,2022,National University of Distance Education
16384,2022,Universidad de Málaga
16385,2022,Center for International Policy
16391,2024,Colorado College
16393,2024,Institute of Rural Management Anand
16394,2024,Indian Institute of Management Ahmedabad
16395,2024,McGill University
16398,2019,"California State University, Sacramento"
16399,2021,Oxfam
16400,2021,Third Way
16442,2022,Federal Reserve Bank of Atlanta
16444,2019,University of Alaska Fairbanks
16445,2019,United States Department of Justice
16447,2021,Health First
16448,2022,West Virginia Division of Natural Resources
16452,2022,Youth Development
16455,2022,City University of Seattle
16456,2022,National Institute of Transport
16460,2023,Texas Tech University Health Sciences Center
16469,2022,Lubricating Specialties Company (United States)
16470,2022,Baylor University
16471,2022,University of Geneva
16472,2022,Los Angeles City College
16473,2023,Morgantown High School
16480,2021,Independent Colleges and Universities of Florida
16481,2020,California Polytechnic State University
16491,2023,National Institute of Clean and Low-Carbon Energy
16492,2023,Institut National de la Statistique
16493,2023,Higher Technological Institute
16494,2020,Andrews University
16501,2023,Organisation de Coopération et de Développement Economiques
16506,2023,Universidad del Rosario
16511,2017,Superior Court of California
16512,2017,Universidad Politécnica de Madrid
16514,2022,Missouri College
16515,2022,Harvard University Press
16518,2017,Bryan College
16519,2017,University of Tennessee at Chattanooga
16530,2019,Texas A&M University School of Law
16533,2020,Thiruvalluvar University
16534,2020,Online Technologies (United States)
16536,2017,Cameron University
16540,2023,University of Victoria
16541,2024,Banco de la República Colombia
16542,2024,Inter-American Development Bank
16545,2023,University of Alberta
16548,2019,Wilfrid Laurier University
16555,2023,Applied Research Associates (United States)
16556,2023,American Bureau of Shipping
16557,2023,ORCID
16558,2023,Federal Emergency Management Agency
16559,2019,Wichita State University
16569,2023,HEC Montréal
16572,2024,Environmental Protection Agency
16573,2024,Oak Ridge Associated Universities
16578,2022,Alliance Data (United States)
16579,2022,Pompeu Fabra University
16580,2019,Temple University
16584,2019,Colorado Mesa University
16585,2019,University of Richmond
16586,2019,Documentation Center of Cambodia
16593,2022,Quality Enhancement Research Initiative
16594,2022,United States Department of Veterans Affairs
16598,2022,Olive View-UCLA Medical Center
16601,2024,Goddard Space Flight Center
16602,2024,National Aeronautics and Space Administration
16603,2024,Cadi Ayyad University
16604,2024,Pôle de Recherche pour l'Organisation et la Diffusion de l'Information Géographique
16605,2024,Centre National de la Recherche Scientifique
16606,2024,Université Mohammed VI Polytechnique
16607,2024,Science Systems and Applications (United States)
16611,2017,Reed College
16613,2017,Rochester Institute of Technology
16619,2020,Camden Children's Garden
16625,2024,European University Institute
16627,2024,Chapman University
16628,2023,Impact
16630,2023,Asian Development Bank Institute
16631,2023,Impact Technology Development (United States)
16632,2023,José Rizal University
16634,2023,International Livestock Research Institute
16636,2021,Salk Institute for Biological Studies
16637,2021,Discovery Institute
16638,2021,Sanford Burnham Prebys Medical Discovery Institute
16641,2021,Cancer Research Center
16642,2021,Cape Town HVTN Immunology Laboratory / Hutchinson Centre Research Institute of South Africa
16643,2021,Fred Hutch Cancer Center
16646,2022,St. Cloud Hospital
16649,2023,American Heart Association
16651,2022,Bangladesh Rice Research Institute
16652,2022,Bangladesh Agricultural Research Institute
16653,2022,Bangladesh Agricultural University
16654,2022,Resource Development Institute
16655,2022,Bangladesh Jute Research Institute
16656,2023,Seattle University
16660,2023,The University of Texas of the Permian Basin
16661,2023,Kongju National University
16662,2023,Oklahoma Biological Survey
16666,2023,Commonwealth Medical College
16668,2021,Centro Hospitalar de Lisboa Central
16669,2021,Institute for European Environmental Policy
16671,2021,University of Birmingham
16672,2021,King's College London
16673,2021,Maastricht University
16674,2021,University of Groningen
16675,2021,Management Center Innsbruck
16677,2021,IRCCS Ospedale San Raffaele
16678,2021,University of Bristol
16679,2021,Universidade Nova de Lisboa
16680,2021,Vita-Salute San Raffaele University
16681,2021,University of Pavia
16683,2019,Texas A&M University – San Antonio
16685,2021,University of Waterloo
16687,2024,March of Dimes
16693,2021,Claremont Graduate University
16694,2021,San Diego State University
16695,2021,Claremont Colleges
16700,2023,Bill & Melinda Gates Foundation
16701,2023,Secure World Foundation
16703,2019,United States Department of the Navy
16704,2023,Union University
16705,2017,Appleton Public Library
16706,2017,Idaho State University
16719,2018,Wuhan University
16721,2024,Illinois College
16723,2020,Rutgers Sexual and Reproductive Health and Rights
16728,2020,New Jersey Institute of Technology
16729,2020,New Mexico Institute of Mining and Technology
16730,2020,Lafayette College
16734,2018,Advanced Energy (United States)
16735,2018,AeroVironment (United States)
16736,2018,Energy Fuels (United States)
16737,2018,Ameren (United States)
16738,2018,ASV (United States)
16739,2018,Babcock Power (United Kingdom)
16743,2023,Berkeley College
16744,2023,South China University of Technology
16746,2024,Farmingdale State College
16747,2024,Ecolab (United States)
16748,2019,Acharya N. G. Ranga Agricultural University
16754,2022,Oak Ridge National Laboratory
16758,2023,Northwest Missouri State University
16759,2020,Montclair State University
16766,2023,American Institute of Aeronautics and Astronautics
16767,2023,National Center for Environmental Health
16777,2023,National Institute of Aerospace
16778,2023,Langley Research Center
16779,2023,University of Toledo
16792,2024,Yale-NUS College
16796,2023,Ore Holdings (United States)
16797,2023,National Institute of Environmental Health Sciences
16799,2023,Social and Scientific Systems (United States)
16800,2023,Entrepreneurial Ecosystems
16801,2023,Capital Group (United States)
16802,2023,Hispanic Society of America
16810,2021,Tennessee College of Applied Technology - Pulaski
16812,2019,Creighton University
16815,2023,City of Hope
16820,2023,Community Health Center
16822,2023,Fenway Health
16826,2022,University of Florida Health Science Center
16831,2023,Children's Nutrition Research Center at Baylor College of Medicine
16832,2023,UCLA Medical Center
16833,2023,Harbor–UCLA Medical Center
16834,2024,Montana State University
16835,2024,Jones College
16836,2024,Billings Clinic
16849,2021,National University of Trujillo
16850,2021,Georgia State University
16861,2021,Barnard College
16873,2024,Irvine University
16874,2024,"University of California, Irvine"
16875,2024,WZB Berlin Social Science Center
16877,2024,ORCID
16879,2023,Vinnytsia National Agrarian University
16882,2018,Imperial Valley College
16883,2018,Ball State University
16888,2023,Vanderbilt University
16889,2023,Bay State College
16900,2021,Husson University
16902,2021,Campus Compact
16912,2022,University of Michigan–Flint
16914,2023,University of Cape Town
16915,2023,University of Bristol
16918,2023,London South Bank University
16921,2023,International Institute for Applied Systems Analysis
16922,2023,United Nations Children's Fund
16923,2022,Texas A&M University – Corpus Christi
16924,2024,Boise State University
16925,2023,University of Indianapolis
16927,2024,University of Lisbon
16928,2024,Universidade de São Paulo
16929,2024,Weatherford College
16930,2024,Universidade Lusófona
16932,2023,American Bar Foundation
16934,2022,University of Massachusetts Dartmouth
16935,2019,University of Notre Dame
16937,2024,Center for Scientific Research and Higher Education at Ensenada
16938,2024,Instituto Franco-Argentino sobre Estudios de Clima y sus Impactos
16939,2024,Consejo Nacional de Investigaciones Científicas y Técnicas
16940,2024,University of Buenos Aires
16941,2024,University of the West Indies System
16943,2024,University of the West Indies
16944,2024,Universidad de Antioquia
16945,2024,Centro Científico Tecnológico - Mendoza
16946,2024,Universidade Federal de Itajubá
16947,2024,Fundación Ciencias Exactas y Naturales
16948,2024,Universidad de Costa Rica
16949,2024,Universidad Nacional Autónoma de México
16950,2024,Universidad del Valle de Guatemala
16951,2024,Inter-American Institute
16952,2024,Caribbean Disaster Emergency Management Agency
16955,2023,Deakin University
16960,2023,Shahid Beheshti University
16966,2023,United States Department of the Interior
16972,2023,University of North Florida
16975,2022,Enterprise Community Partners
16977,2021,Idaho State University
16986,2019,Samford University
16987,2023,University of California System
16988,2018,Illinois Institute of Technology
16990,2024,Pacific Southwest Research Station
16994,2023,University Health Care System
16995,2024,Sam Houston State University
16997,2020,Fort Hays State University
16998,2019,Barnard College
17000,2022,Fort Hays State University
17001,2022,Oberlin College
17002,2022,Kansas City Kansas Community College
17003,2022,Keys for Networking
17006,2018,Texas Tech University Health Sciences Center
17009,2024,Brigham Young University - Idaho
17013,2023,Williams College
17014,2023,University of New Hampshire
17020,2023,Elon University
17022,2023,Collegio Carlo Alberto
17028,2018,Institute for Sustainable Development
17029,2018,University of Fairfax
17034,2022,Instituto de Historia
17035,2022,"Queens College, CUNY"
17038,2017,Mitchell Institute
17042,2021,Pontificia Universidad Javeriana
17043,2021,Technological University of Pereira
17044,2021,University of Quindío
17046,2023,Tamil Nadu Agricultural University
17049,2024,North South University
17050,2024,Resources For The Future
17051,2024,University of British Columbia
17055,2023,American Economic Association
17061,2017,Pacific Lutheran University
17063,2017,Cascadia College
17066,2023,Boston Children's Hospital
17068,2023,International Institute of Social History
17070,2023,Erasmus University Rotterdam
17072,2023,Radboud University Nijmegen
17073,2023,Central China Normal University
17074,2023,Hong Kong University of Science and Technology
17075,2023,University of Hong Kong
17076,2019,Empire State University
17078,2023,Gooch & Housego (United States)
17079,2023,Gates (United States)
17080,2022,Bureau d'Economie Théorique et Appliquée
17081,2022,Université de Strasbourg
17082,2022,Université de Lorraine
17083,2022,University of Wisconsin–La Crosse
17085,2020,Columbus State University
17087,2020,University of North Texas at Dallas
17091,2018,Lanzhou Jiaotong University
17095,2024,Twin Cities Orthopedics
17100,2021,John Marshall Law School
